SEGGER J-Link V9.18 - Real time terminal output
SEGGER J-Link ARM Pro V12.0, SN=601012478
Process: JLinkGDBServerCL.exe
W (9994) cellular: ec800m process status=10
W (9999) cellular: ec800m process status=10
W (10004) cellular: ec800m process status=10
W (10009) cellular: ec800m process status=10
W (10014) cellular: ec800m process status=10
W (10019) cellular: ec800m process status=10
W (10024) cellular: ec800m process status=10
W (10029) cellular: ec800m process status=10
W (10034) cellular: ec800m process status=10
W (10039) cellular: ec800m process status=10
W (10044) cellular: ec800m process status=10
W (10049) cellular: ec800m process status=10
W (10054) cellular: ec800m process status=10
W (10059) cellular: ec800m process status=10
W (10064) cellular: ec800m process status=10
W (10069) cellular: ec800m process status=10
W (10074) cellular: ec800m process status=10
W (10079) cellular: ec800m process status=10
W (10084) cellular: ec800m process status=10
W (10089) cellular: ec800m process status=10
W (10094) cellular: ec800m process status=10
W (10099) cellular: ec800m process status=10
W (10104) cellular: ec800m process status=10
W (10109) cellular: ec800m process status=10
W (10114) cellular: ec800m process status=10
W (10119) cellular: ec800m process status=10
W (10124) cellular: ec800m process status=10
W (10129) cellular: ec800m process status=10
W (10134) cellular: ec800m process status=10
W (10139) cellular: ec800m process status=10
W (10144) cellular: ec800m process status=10
W (10149) cellular: ec800m process status=10
W (10154) cellular: ec800m process status=10
W (10159) cellular: ec800m process status=10
W (10164) cellular: ec800m process status=10
W (10169) cellular: ec800m process status=10
W (10174) cellular: ec800m process status=10
W (10179) cellular: ec800m process status=10
W (10184) cellular: ec800m process status=10
W (10189) cellular: ec800m process status=10
W (10194) cellular: ec800m process status=10
W (10199) cellular: ec800m process status=10
W (10204) cellular: ec800m process status=10
W (10209) cellular: ec800m process status=10
W (10214) cellular: ec800m process status=10
W (10219) cellular: ec800m process status=10
W (10224) cellular: ec800m process status=10
W (10229) cellular: ec800m process status=10
W (10234) cellular: ec800m process status=10
W (10239) cellular: ec800m process status=10
W (10244) cellular: ec800m process status=10
W (10249) cellular: ec800m process status=10
W (10254) cellular: ec800m process status=10
W (10259) cellular: ec800m process status=10
W (10264) cellular: ec800m process status=10
W (10269) cellular: ec800m process status=10
W (10274) cellular: ec800m process status=10
W (10279) cellular: ec800m process status=10
W (10284) cellular: ec800m process status=10
W (10289) cellular: ec800m process status=10
W (10294) cellular: ec800m process status=10
W (10299) cellular: ec800m process status=10
W (10304) cellular: ec800m process status=10
W (10309) cellular: ec800m process status=10
W (10314) cellular: ec800m process status=10
W (10319) cellular: ec800m process status=10
W (10324) cellular: ec800m process status=10
W (10329) cellular: ec800m process status=10
W (10334) cellular: ec800m process status=10
W (10339) cellular: ec800m process status=10
W (10344) cellular: ec800m process status=10
W (10349) cellular: ec800m process status=10
W (10354) cellular: ec800m process status=10
W (10359) cellular: ec800m process status=10
W (10364) cellular: ec800m process status=10
W (10369) cellular: ec800m process status=10
W (10374) cellular: ec800m process status=10
W (10379) cellular: ec800m process status=10
W (10384) cellular: ec800m process status=10
W (10389) cellular: ec800m process status=10
W (10394) cellular: ec800m process status=10
W (10399) cellular: ec800m process status=10
W (10404) cellular: ec800m process status=10
W (10409) cellular: ec800m process status=10
W (10414) cellular: ec800m process status=10
W (10419) cellular: ec800m process status=10
W (10424) cellular: ec800m process status=10
W (10429) cellular: ec800m process status=10
W (10434) cellular: ec800m process status=10
W (10439) cellular: ec800m process status=10
W (10444) cellular: ec800m process status=10
W (10449) cellular: ec800m process status=10
W (10454) cellular: ec800m process status=10
W (10459) cellular: ec800m process status=10
W (10464) cellular: ec800m process status=10
W (10469) cellular: ec800m process status=10
W (10474) cellular: ec800m process status=10
W (10479) cellular: ec800m process status=10
W (10484) cellular: ec800m process status=10
W (10489) cellular: ec800m process status=10
W (10494) cellular: ec800m process status=10
W (10499) cellular: ec800m process status=10
W (10504) cellular: ec800m process status=10
W (10509) cellular: ec800m process status=10
W (10514) cellular: ec800m process status=10
W (10519) cellular: ec800m process status=10
W (10524) cellular: ec800m process status=10
W (10529) cellular: ec800m process status=10
W (10534) cellular: ec800m process status=10
W (10539) cellular: ec800m process status=10
W (10544) cellular: ec800m process status=10
W (10549) cellular: ec800m process status=10
W (10554) cellular: ec800m process status=10
W (10559) cellular: ec800m process status=10
W (10564) cellular: ec800m process status=10
W (10569) cellular: ec800m process status=10
W (10574) cellular: ec800m process status=10
W (10579) cellular: ec800m process status=10
W (10584) cellular: ec800m process status=10
W (10589) cellular: ec800m process status=10
W (10594) cellular: ec800m process status=10
W (10599) cellular: ec800m process status=10
W (10604) cellular: ec800m process status=10
W (10609) cellular: ec800m process status=10
W (10614) cellular: ec800m process status=10
W (10619) cellular: ec800m process status=10
W (10624) cellular: ec800m process status=10
W (10629) cellular: ec800m process status=10
W (10634) cellular: ec800m process status=10
W (10639) cellular: ec800m process status=10
W (10644) cellular: ec800m process status=10
W (10649) cellular: ec800m process status=10
W (10654) cellular: ec800m process status=10
W (10659) cellular: ec800m process status=10
W (10664) cellular: ec800m process status=10
W (10669) cellular: ec800m process status=10
W (10674) cellular: ec800m process status=10
W (10679) cellular: ec800m process status=10
W (10684) cellular: ec800m process status=10
W (10689) cellular: ec800m process status=10
W (10694) cellular: ec800m process status=10
W (10699) cellular: ec800m process status=10
W (10704) cellular: ec800m process status=10
W (10709) cellular: ec800m process status=10
W (10714) cellular: ec800m process status=10
W (10719) cellular: ec800m process status=10
W (10724) cellular: ec800m process status=10
W (10729) cellular: ec800m process status=10
W (10734) cellular: ec800m process status=10
W (10739) cellular: ec800m process status=10
W (10744) cellular: ec800m process status=10
W (10749) cellular: ec800m process status=10
W (10754) cellular: ec800m process status=10
W (10759) cellular: ec800m process status=10
W (10764) cellular: ec800m process status=10
W (10769) cellular: ec800m process status=10
W (10774) cellular: ec800m process status=10
W (10779) cellular: ec800m process status=10
W (10784) cellular: ec800m process status=10
W (10789) cellular: ec800m process status=10
W (10794) cellular: ec800m process status=10
W (10799) cellular: ec800m process status=10
W (10804) cellular: ec800m process status=10
W (10809) cellular: ec800m process status=10
W (10814) cellular: ec800m process status=10
W (10819) cellular: ec800m process status=10
W (10824) cellular: ec800m process status=10
W (10829) cellular: ec800m process status=10
W (10834) cellular: ec800m process status=10
W (10839) cellular: ec800m process status=10
W (10844) cellular: ec800m process status=10
W (10849) cellular: ec800m process status=10
W (10854) cellular: ec800m process status=10
W (10859) cellular: ec800m process status=10
W (10864) cellular: ec800m process status=10
W (10869) cellular: ec800m process status=10
W (10874) cellular: ec800m process status=10
W (10879) cellular: ec800m process status=10
W (10884) cellular: ec800m process status=10
W (10889) cellular: ec800m process status=10
W (10894) cellular: ec800m process status=10
W (10899) cellular: ec800m process status=10
W (10904) cellular: ec800m process status=10
W (10909) cellular: ec800m process status=10
W (10914) cellular: ec800m process status=10
W (10919) cellular: ec800m process status=10
W (10924) cellular: ec800m process status=10
W (10929) cellular: ec800m process status=10
W (10934) cellular: ec800m process status=10
W (10939) cellular: ec800m process status=10
W (10944) cellular: ec800m process status=10
W (10949) cellular: ec800m process status=10
W (10954) cellular: ec800m process status=10
W (10959) cellular: ec800m process status=10
W (10964) cellular: ec800m process status=10
W (10969) cellular: ec800m process status=10
W (10974) cellular: ec800m process status=10
W (10979) cellular: ec800m process status=10
W (10984) cellular: ec800m process status=10
W (10989) cellular: ec800m process status=10
W (10994) cellular: ec800m process status=10
W (10999) cellular: ec800m process status=10
W (11004) cellular: ec800m process status=10
W (11009) cellular: ec800m process status=10
W (11014) cellular: ec800m process status=10
W (11019) cellular: ec800m process status=10
W (11024) cellular: ec800m process status=10
W (11029) cellular: ec800m process status=10
W (11034) cellular: ec800m process status=10
W (11039) cellular: ec800m process status=10
W (11044) cellular: ec800m process status=10
W (11049) cellular: ec800m process status=10
W (11054) cellular: ec800m process status=10
W (11059) cellular: ec800m process status=10
W (11064) cellular: ec800m process status=10
W (11069) cellular: ec800m process status=10
W (11074) cellular: ec800m process status=10
W (11079) cellular: ec800m process status=10
W (11084) cellular: ec800m process status=10
W (11089) cellular: ec800m process status=10
W (11094) cellular: ec800m process status=10
W (11099) cellular: ec800m process status=10
W (11104) cellular: ec800m process status=10
W (11109) cellular: ec800m process status=10
W (11114) cellular: ec800m process status=10
W (11119) cellular: ec800m process status=10
W (11124) cellular: ec800m process status=10
W (11129) cellular: ec800m process status=10
W (11134) cellular: ec800m process status=10
W (11139) cellular: ec800m process status=10
W (11144) cellular: ec800m process status=10
W (11149) cellular: ec800m process status=10
W (11154) cellular: ec800m process status=10
W (11159) cellular: ec800m process status=10
W (11164) cellular: ec800m process status=10
W (11169) cellular: ec800m process status=10
W (11174) cellular: ec800m process status=10
W (11179) cellular: ec800m process status=10
W (11184) cellular: ec800m process status=10
W (11189) cellular: ec800m process status=10
W (11194) cellular: ec800m process status=10
W (11199) cellular: ec800m process status=10
W (11204) cellular: ec800m process status=10
W (11209) cellular: ec800m process status=10
